"HITId";"HITTypeId";"Title";"Description";"Keywords";"Reward";"CreationTime";"MaxAssignments";"RequesterAnnotation";"AssignmentDurationInSeconds";"AutoApprovalDelayInSeconds";"Expiration";"NumberOfSimilarHITs";"LifetimeInSeconds";"AssignmentId";"WorkerId";"AssignmentStatus";"AcceptTime";"SubmitTime";"AutoApprovalTime";"ApprovalTime";"RejectionTime";"RequesterFeedback";"WorkTimeInSeconds";"LifetimeApprovalRate";"Last30DaysApprovalRate";"Last7DaysApprovalRate";"Input.image";"Answer.blurry";"Answer.quality";"Approve";"Reject"
"29DQ8H88MQU60SU88D91WXX4UP0S9C";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"2IBHSTLB3L0FQ6FF1CAEOREV7IUIU4";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:22:20 GMT 2011";"Sat Apr 30 15:22:30 GMT 2011";"Sat May 07 15:22:30 GMT 2011";"Sat Apr 30 19:55:07 PDT 2011";;;"10";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0087.jpg";2;"1";;
"29DQ8H88MQU60SU88D91WXX4UP0S9C";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"2X5WIOV1S7SNI0ZD72UYIZ8N14YKZ6";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:20:19 GMT 2011";"Sat Apr 30 15:20:41 GMT 2011";"Sat May 07 15:20:41 GMT 2011";"Sat Apr 30 19:55:07 PDT 2011";;;"22";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0087.jpg";2;"0";;
"2Y7CGJ2D21O3BS3EDKGPXI2KIL76CM";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"61";;"25CI62NJQ217HMF63IXBPLCV7OWNVD";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:15:18 GMT 2011";"Sat Apr 30 15:15:26 GMT 2011";"Sat May 07 15:15:26 GMT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"8";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0088.jpg";2;"1";;
"2Y7CGJ2D21O3BS3EDKGPXI2KIL76CM";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"61";;"26UGTP9RA7S5B973MZJOK70JFUNWRK";"A3IUD74ULC65QD";"Approved";"Sat Apr 30 15:16:48 GMT 2011";"Sat Apr 30 15:17:05 GMT 2011";"Sat May 07 15:17:05 GMT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"17";"100% (3/3)";"100% (3/3)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0088.jpg";2;"1";;
"2Y7CGJ2D21O3BS3EDKGPXI2KIL76CM";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"61";;"2E66AUBXHWSHM2R6MW2Z1DRLQIBZ39";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:16:55 GMT 2011";"Sat Apr 30 15:20:25 GMT 2011";"Sat May 07 08:20:25 PDT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"210";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0088.jpg";2;"2";;
"2Y7CGJ2D21O3BS3EDKGPXI2KIL76CM";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"61";;"2M70CP5KXPTI25OUBHVPR7NYZJ6YZE";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:16:05 GMT 2011";"Sat Apr 30 15:16:11 GMT 2011";"Sat May 07 15:16:11 GMT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"6";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0088.jpg";2;"2";;
"2Y7CGJ2D21O3BS3EDKGPXI2KIL76CM";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"61";;"2PI0ONNVRH1KWBFBTS27BNV9EXYNWN";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:15:31 GMT 2011";"Sat Apr 30 15:15:51 GMT 2011";"Sat May 07 15:15:51 GMT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"20";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0088.jpg";2;"2";;
"25Z1XERSQV6668VEVUUH0WAV4PO91A";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"21Z0G5R98D8JIIK49TJTSYCGWZFDT6";"AMGGLXGMFWEN2";"Approved";"Sat Apr 30 15:22:09 GMT 2011";"Sat Apr 30 15:22:18 GMT 2011";"Sat May 07 08:22:18 PDT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"9";"100% (13/13)";"100% (13/13)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0089.jpg";2;"1";;
"25Z1XERSQV6668VEVUUH0WAV4PO91A";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"23YS8SV7WGKCRIRIGD138MHAI380QN";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:21:02 GMT 2011";"Sat Apr 30 15:21:18 GMT 2011";"Sat May 07 15:21:18 GMT 2011";"Sat Apr 30 19:55:08 PDT 2011";;;"16";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0089.jpg";2;"2";;
"25Z1XERSQV6668VEVUUH0WAV4PO91A";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"29NXX2Q45UUK5B4D0JN1SS8O9D4ASC";"A3GR63KAHHUXKX";"Approved";"Sat Apr 30 15:19:06 GMT 2011";"Sat Apr 30 15:19:23 GMT 2011";"Sat May 07 15:19:23 GMT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"17";"100% (28/28)";"100% (28/28)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0089.jpg";2;"1";;
"25Z1XERSQV6668VEVUUH0WAV4PO91A";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"2O5D2AC9KSSZAK3Z35WUZKQORTQ0IJ";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:22:21 GMT 2011";"Sat Apr 30 15:22:30 GMT 2011";"Sat May 07 08:22:30 PDT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"9";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0089.jpg";2;"1";;
"25Z1XERSQV6668VEVUUH0WAV4PO91A";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"0";;"2UHFE4EGDHDMHSR5VAEZ16HESJRKA5";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:18:03 GMT 2011";"Sat Apr 30 15:18:08 GMT 2011";"Sat May 07 15:18:08 GMT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"5";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0089.jpg";2;"1";;
"2M5QYN5F3Q0JVSZVZO3W3B49ZGAEAD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"38";;"26XXH0JPPSI2ZLKMYTG7AKLMZ9MNHO";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:20:00 GMT 2011";"Sat Apr 30 15:20:19 GMT 2011";"Sat May 07 15:20:19 GMT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"19";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0090.jpg";2;"2";;
"2M5QYN5F3Q0JVSZVZO3W3B49ZGAEAD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"38";;"286PLSP75KLMLJP01B8QJQVJKHOZTQ";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:19:48 GMT 2011";"Sat Apr 30 15:19:53 GMT 2011";"Sat May 07 15:19:53 GMT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"5";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0090.jpg";2;"1";;
"2M5QYN5F3Q0JVSZVZO3W3B49ZGAEAD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"38";;"2N0XMB3Q39Z0QT0Q17K4JVSTO4NITD";"A3P9HKBYYARSFE";"Approved";"Sat Apr 30 15:22:11 GMT 2011";"Sat Apr 30 15:22:25 GMT 2011";"Sat May 07 08:22:25 PDT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"14";"100% (4/4)";"100% (4/4)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0090.jpg";0;"1";;
"2M5QYN5F3Q0JVSZVZO3W3B49ZGAEAD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"38";;"2N58XMB3Q39ZFYCR6PXT9EVSM8UHSU";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:16:46 GMT 2011";"Sat Apr 30 15:16:52 GMT 2011";"Sat May 07 15:16:52 GMT 2011";"Sat Apr 30 19:55:09 PDT 2011";;;"6";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0090.jpg";2;"2";;
"2M5QYN5F3Q0JVSZVZO3W3B49ZGAEAD";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:39 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:39 GMT 2011";"38";;"2WIU6L5OBVCIGE3UHB9JK7GUUNGZGH";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:17:57 GMT 2011";"Sat Apr 30 15:18:18 GMT 2011";"Sat May 07 15:18:18 GMT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"21";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0090.jpg";2;"2";;
"2C79746OQ1SN5DDNJ8R56QKC7YJ3NV";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"60";;"28GCCF0CP5KX4GOKVJOYL4PM000VWC";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:14:16 GMT 2011";"Sat Apr 30 15:14:22 GMT 2011";"Sat May 07 15:14:22 GMT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0091.jpg";2;"1";;
"2C79746OQ1SN5DDNJ8R56QKC7YJ3NV";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"60";;"2TMNU8LZ6R70VSX6LEZJ8VE7P5VL53";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:20:37 GMT 2011";"Sat Apr 30 15:20:45 GMT 2011";"Sat May 07 08:20:45 PDT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"8";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0091.jpg";2;"2";;
"2C79746OQ1SN5DDNJ8R56QKC7YJ3NV";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"60";;"2TS11K274J79ZD23E9E4BUXF5Q7FD0";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:16:49 GMT 2011";"Sat Apr 30 15:17:06 GMT 2011";"Sat May 07 15:17:06 GMT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"17";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0091.jpg";2;"2";;
"2C79746OQ1SN5DDNJ8R56QKC7YJ3NV";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"60";;"2XIYN5F3Q0JGKG4J0DNYG49F25VFBT";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:16:42 GMT 2011";"Sat Apr 30 15:17:12 GMT 2011";"Sat May 07 15:17:12 GMT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"30";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0091.jpg";2;"1";;
"2C79746OQ1SN5DDNJ8R56QKC7YJ3NV";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"60";;"2Z8FL6VCPWZ96AJTVPM1X7SNWQV8NT";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:17:09 GMT 2011";"Sat Apr 30 15:17:16 GMT 2011";"Sat May 07 15:17:16 GMT 2011";"Sat Apr 30 19:55:10 PDT 2011";;;"7";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0091.jpg";2;"2";;
"2NDCPWZ9RNDWXB1Y58JN8DTGE8LRC5";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"18";;"226IUUU00OQKZXAFVTZS7U261DGUUN";"A38KH9L0WDTPWB";"Approved";"Sat Apr 30 15:17:01 GMT 2011";"Sat Apr 30 15:17:24 GMT 2011";"Sat May 07 15:17:24 GMT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"23";"100% (9/9)";"100% (9/9)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0092.jpg";2;"1";;
"2NDCPWZ9RNDWXB1Y58JN8DTGE8LRC5";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"18";;"247J51Y7QEOZULWPEDJTROFXKQVCFX";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:16:13 GMT 2011";"Sat Apr 30 15:16:20 GMT 2011";"Sat May 07 15:16:20 GMT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"7";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0092.jpg";2;"1";;
"2NDCPWZ9RNDWXB1Y58JN8DTGE8LRC5";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"18";;"24DF395SW6NGG2Y00ZEJGYF18CVTFX";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:22:40 GMT 2011";"Sat Apr 30 15:22:48 GMT 2011";"Sat May 07 08:22:48 PDT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"8";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0092.jpg";2;"2";;
"2NDCPWZ9RNDWXB1Y58JN8DTGE8LRC5";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"18";;"24PFCD45XCET20YK6L9N8TGPXDDXZ8";"AMGGLXGMFWEN2";"Approved";"Sat Apr 30 15:21:09 GMT 2011";"Sat Apr 30 15:21:15 GMT 2011";"Sat May 07 15:21:15 GMT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"6";"100% (13/13)";"100% (13/13)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0092.jpg";2;"2";;
"2NDCPWZ9RNDWXB1Y58JN8DTGE8LRC5";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"18";;"2C21QP6AUC26S3C4Q2O300FKTPR81M";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:20:01 GMT 2011";"Sat Apr 30 15:20:07 GMT 2011";"Sat May 07 15:20:07 GMT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"6";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0092.jpg";2;"2";;
"235CWYB49F9S7FNUE2AOSST51CXTPY";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"11";;"218NTBJ3MMDXK2V407TKMB9M6AQXB1";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:19:01 GMT 2011";"Sat Apr 30 15:19:13 GMT 2011";"Sat May 07 15:19:13 GMT 2011";"Sat Apr 30 19:55:11 PDT 2011";;;"12";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0093.jpg";2;"1";;
"235CWYB49F9S7FNUE2AOSST51CXTPY";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"11";;"2626X3YOCCF0RCBHAQKISIIXRT6RQB";"A3TZC6IVSFAQPG";"Approved";"Sat Apr 30 15:17:04 GMT 2011";"Sat Apr 30 15:17:14 GMT 2011";"Sat May 07 15:17:14 GMT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"10";"100% (7/7)";"100% (7/7)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0093.jpg";2;"1";;
"235CWYB49F9S7FNUE2AOSST51CXTPY";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"11";;"2QXTYMNCWYB4O2FP5T8X61JOG5WPLT";"A10J7460XNJSC1";"Approved";"Sat Apr 30 15:17:36 GMT 2011";"Sat Apr 30 15:17:45 GMT 2011";"Sat May 07 15:17:45 GMT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"9";"100% (2/2)";"100% (2/2)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0093.jpg";0;"0";;
"235CWYB49F9S7FNUE2AOSST51CXTPY";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"11";;"2UE05BMJTUHYBPMQ2AIACS5WFE9GLG";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:21:13 GMT 2011";"Sat Apr 30 15:21:27 GMT 2011";"Sat May 07 08:21:27 PDT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"14";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0093.jpg";0;"1";;
"235CWYB49F9S7FNUE2AOSST51CXTPY";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"11";;"2YNR14IXKO2LOPNBPX1623YO5PIABB";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:17:49 GMT 2011";"Sat Apr 30 15:17:57 GMT 2011";"Sat May 07 15:17:57 GMT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"8";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0093.jpg";2;"1";;
"2WT0HFL42J1LDSE8K3YM5IGF4OVM1M";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"0";;"291O9Z6KW4ZMPMNE4SCFV0ONG8U5E0";"A12KRSSY1NV0CE";"Approved";"Sat Apr 30 15:22:57 GMT 2011";"Sat Apr 30 15:23:11 GMT 2011";"Sat May 07 08:23:11 PDT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"14";"100% (15/15)";"100% (15/15)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0094.jpg";2;"2";;
"2WT0HFL42J1LDSE8K3YM5IGF4OVM1M";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:40 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:40 GMT 2011";"0";;"2N0XMB3Q39Z0QT0Q17K4JVSTO4NTIO";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:22:54 GMT 2011";"Sat Apr 30 15:23:12 GMT 2011";"Sat May 07 15:23:12 GMT 2011";"Sat Apr 30 19:55:12 PDT 2011";;;"18";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0094.jpg";2;"1";;
